(1.0), [4.1, 3.6, 2.4, 3.8]
(538.0), [9.9, 6.9, 7.6, 5.9]
(539.0), [4.5, 10.0, 4.8, 0.0]
(540.0), [3.0, 8.5, 7.4, 2.5]
(541.0), [7.3, 4.7, 3.4, 2.2]
(542.0), [5.3, 6.5, 9.3, 5.2]
(543.0), [4.3, 1.5, 1.7, 3.2]
(544.0), [7.0, 2.9, 9.7, 3.5]
(545.0), [2.4, 1.1, 7.8, 7.9]
(546.0), [4.9, 9.4, 7.8, 4.3]
(547.0), [9.5, 2.2, 5.8, 0.3]
(548.0), [1.1, 1.6, 5.8, 2.4]
(549.0), [3.3, 7.5, 2.0, 2.7]
(550.0), [7.6, 7.0, 0.2, 3.8]
(551.0), [5.0, 1.9, 1.5, 4.7]
(552.0), [3.5, 4.4, 3.4, 9.0]
(553.0), [3.9, 5.9, 2.3, 4.5]
(554.0), [5.7, 8.7, 6.9, 4.8]
(555.0), [3.8, 5.1, 6.6, 1.2]
(556.0), [1.5, 8.4, 1.7, 4.2]
(557.0), [6.8, 5.7, 5.7, 7.7]
(558.0), [5.0, 2.0, 0.5, 2.4]
(559.0), [6.8, 4.4, 9.7, 8.4]
(560.0), [6.8, 0.4, 9.6, 1.8]
(561.0), [2.2, 4.5, 8.6, 9.6]
(562.0), [7.2, 9.3, 4.4, 2.9]
(563.0), [2.9, 2.6, 3.1, 9.3]
(564.0), [0.5, 7.1, 2.4, 0.5]
(565.0), [9.3, 7.2, 6.1, 2.7]
(566.0), [3.6, 9.9, 8.8, 0.9]
(567.0), [1.1, 7.4, 1.4, 5.0]
(568.0), [7.6, 0.9, 5.9, 8.4]
(569.0), [0.3, 8.6, 4.3, 2.3]
(570.0), [7.6, 6.7, 6.9, 8.8]
(571.0), [6.7, 3.7, 0.7, 8.7]
(572.0), [1.7, 4.7, 6.9, 8.4]
(573.0), [2.4, 2.6, 3.8, 4.8]
(574.0), [5.1, 2.1, 0.5, 10.0]
(575.0), [2.0, 4.1, 8.4, 8.2]
(576.0), [5.7, 2.1, 2.1, 4.8]
(577.0), [6.7, 7.9, 7.2, 2.1]
(578.0), [7.3, 8.5, 0.2, 2.3]
(579.0), [6.1, 4.0, 1.5, 5.9]
(580.0), [6.2, 10.0, 9.5, 4.5]
(581.0), [3.4, 1.6, 0.0, 3.9]
(582.0), [5.7, 1.6, 2.5, 8.3]
(583.0), [5.7, 4.8, 4.3, 4.6]
(584.0), [0.5, 5.6, 3.3, 4.4]
(585.0), [4.3, 1.8, 4.8, 0.9]
(586.0), [0.3, 2.5, 8.1, 9.4]
(587.0), [9.6, 4.0, 9.3, 2.5]
(588.0), [7.0, 4.4, 0.4, 4.8]
(589.0), [5.7, 6.0, 8.5, 9.2]
(590.0), [4.3, 5.3, 5.3, 3.0]
(591.0), [9.0, 9.8, 2.6, 2.4]
(592.0), [4.2, 5.1, 6.7, 6.1]
(593.0), [0.4, 8.2, 1.1, 3.7]
(594.0), [5.7, 6.1, 0.4, 9.2]
(595.0), [4.5, 4.6, 4.4, 8.7]
(596.0), [6.2, 7.5, 5.4, 7.3]
(597.0), [7.5, 4.4, 4.3, 9.7]
(598.0), [7.0, 5.0, 0.9, 1.5]
(599.0), [8.8, 1.1, 3.6, 1.4]
(600.0), [5.1, 3.6, 3.8, 5.4]
(601.0), [7.7, 6.1, 3.7, 7.2]
(602.0), [0.1, 4.9, 0.6, 4.0]
(603.0), [3.7, 3.6, 3.2, 4.7]
(604.0), [4.5, 5.0, 1.1, 0.8]
(605.0), [4.8, 4.2, 0.7, 6.3]
(606.0), [3.3, 8.2, 10.0, 5.7]
(607.0), [0.4, 3.9, 1.2, 0.7]
(608.0), [8.9, 6.4, 2.6, 6.5]
(609.0), [10.0, 3.1, 1.6, 3.0]
(610.0), [1.6, 0.3, 9.5, 6.5]
(611.0), [4.9, 7.7, 5.8, 0.9]
(612.0), [4.3, 3.3, 1.9, 4.3]
(613.0), [7.5, 0.8, 4.8, 7.3]
(614.0), [4.5, 1.5, 3.9, 2.1]
(615.0), [2.6, 7.3, 5.2, 2.6]
(616.0), [9.7, 0.1, 9.6, 0.8]
(617.0), [9.0, 5.9, 2.5, 4.1]
(618.0), [5.9, 2.2, 3.2, 0.1]
(619.0), [3.6, 6.5, 5.5, 6.0]
(620.0), [3.2, 6.5, 3.2, 6.8]
(621.0), [9.1, 5.9, 9.0, 2.9]
(622.0), [8.9, 7.7, 9.9, 1.0]
(623.0), [4.8, 4.8, 3.0, 3.4]
(624.0), [1.5, 6.1, 3.2, 0.9]
(625.0), [0.5, 5.9, 5.0, 9.6]
(626.0), [0.9, 3.1, 7.8, 1.8]
(627.0), [8.1, 2.5, 3.1, 5.1]
(628.0), [3.3, 5.3, 7.4, 8.8]
(629.0), [0.7, 2.0, 5.6, 1.4]
(630.0), [4.6, 9.7, 8.6, 7.4]
(631.0), [3.9, 3.7, 7.1, 4.2]
(632.0), [7.7, 2.9, 3.5, 3.1]
(633.0), [5.4, 2.5, 1.0, 4.0]
(634.0), [5.8, 3.9, 7.8, 7.6]
(635.0), [6.8, 8.7, 8.4, 9.1]
(636.0), [0.5, 1.0, 2.7, 7.4]
(637.0), [9.9, 2.0, 9.4, 0.5]
(638.0), [6.5, 8.1, 7.8, 5.0]
(639.0), [9.3, 5.1, 2.4, 2.7]
(640.0), [8.9, 8.7, 2.4, 4.1]
(641.0), [1.1, 0.4, 4.9, 7.8]
(642.0), [3.9, 3.0, 7.9, 9.7]
(643.0), [1.8, 8.6, 0.2, 6.1]
(644.0), [4.6, 3.0, 0.2, 7.7]
(645.0), [6.2, 6.8, 2.4, 7.1]
(646.0), [4.3, 8.5, 1.0, 6.4]
(647.0), [6.4, 4.0, 9.0, 7.8]
(648.0), [7.8, 3.8, 2.9, 2.9]
(649.0), [7.1, 8.0, 8.7, 3.8]
(650.0), [8.8, 0.4, 7.4, 0.6]
(651.0), [5.7, 6.7, 7.3, 2.7]
(652.0), [8.7, 2.4, 4.1, 3.0]
(653.0), [9.6, 9.4, 5.5, 2.9]
(654.0), [8.4, 6.5, 9.3, 2.8]
(655.0), [9.2, 4.8, 5.4, 7.9]
(656.0), [2.2, 5.8, 6.9, 8.0]
(657.0), [3.2, 8.7, 0.9, 5.5]
(658.0), [8.2, 2.1, 9.8, 0.6]
(659.0), [1.6, 3.5, 8.2, 7.6]
(660.0), [5.5, 2.4, 6.5, 0.0]
(661.0), [2.8, 1.8, 9.2, 6.5]
(662.0), [1.7, 9.5, 7.8, 6.4]
(663.0), [3.7, 3.7, 3.3, 7.4]
(664.0), [0.3, 6.3, 6.1, 9.8]
(665.0), [7.5, 9.5, 6.9, 7.2]
(666.0), [0.2, 9.0, 1.0, 8.6]
(667.0), [4.6, 8.1, 8.7, 8.7]
(668.0), [0.3, 2.5, 1.3, 3.3]
(669.0), [3.8, 6.2, 5.5, 5.2]
(670.0), [8.1, 8.7, 4.1, 8.4]
(671.0), [8.2, 4.6, 5.4, 2.5]
(672.0), [7.8, 8.2, 5.7, 8.5]
(673.0), [8.4, 0.8, 5.8, 7.7]
(674.0), [4.7, 1.3, 6.4, 5.4]
(675.0), [2.2, 10.0, 9.1, 8.8]
(676.0), [7.6, 7.3, 6.0, 6.0]
(677.0), [0.2, 4.7, 7.5, 4.6]
(678.0), [6.2, 9.1, 8.2, 9.6]
(679.0), [4.1, 1.1, 6.5, 3.4]
(680.0), [2.6, 4.6, 6.5, 3.5]
(681.0), [6.6, 5.6, 3.5, 4.0]
(682.0), [9.3, 9.3, 5.8, 0.3]
(683.0), [5.6, 9.7, 4.0, 2.5]
(684.0), [9.0, 9.7, 5.6, 6.1]
(685.0), [1.4, 2.3, 6.1, 1.0]
(686.0), [8.8, 5.5, 6.1, 5.3]
(687.0), [1.3, 4.3, 1.2, 6.9]
(688.0), [2.2, 4.0, 0.6, 5.9]
(689.0), [5.2, 7.9, 1.4, 1.8]
(690.0), [3.3, 8.2, 1.6, 8.5]
(691.0), [4.5, 9.1, 2.9, 9.7]
(692.0), [2.3, 5.7, 5.1, 7.1]
(693.0), [6.9, 8.7, 6.7, 4.2]
(694.0), [8.4, 2.2, 1.1, 3.3]
(695.0), [1.9, 7.7, 9.5, 3.3]
(696.0), [9.8, 4.1, 0.3, 6.7]
(697.0), [2.9, 8.1, 2.3, 9.9]
(698.0), [9.9, 3.6, 6.1, 1.7]
(699.0), [4.0, 8.1, 0.0, 7.1]
(700.0), [4.3, 3.3, 5.0, 7.5]
(701.0), [7.1, 8.2, 7.4, 8.8]
(702.0), [7.6, 2.7, 0.6, 10.0]
(703.0), [8.2, 9.9, 8.8, 6.9]
(704.0), [9.7, 4.3, 2.4, 9.4]
(705.0), [1.5, 3.1, 2.7, 7.0]
(706.0), [5.7, 6.1, 1.1, 5.1]
(707.0), [8.1, 0.2, 4.2, 0.1]
(708.0), [1.8, 9.1, 4.3, 6.4]
(709.0), [3.1, 4.5, 3.1, 5.6]
(710.0), [9.5, 7.6, 8.3, 7.7]
(711.0), [5.7, 3.0, 7.7, 7.5]
(712.0), [1.1, 0.6, 6.1, 7.1]
(713.0), [5.4, 3.7, 3.5, 2.2]
(714.0), [9.0, 5.5, 3.3, 8.0]
(715.0), [0.2, 9.3, 6.6, 5.0]
(716.0), [5.6, 5.4, 3.2, 3.0]
(717.0), [6.0, 9.9, 1.7, 10.0]
(718.0), [6.0, 0.3, 4.1, 1.0]
(719.0), [9.0, 6.7, 8.8, 2.6]
(720.0), [5.1, 5.7, 4.8, 9.8]
(721.0), [0.3, 3.1, 7.6, 5.3]
(722.0), [2.4, 9.0, 7.6, 3.5]
(723.0), [1.4, 4.2, 5.3, 0.5]
(724.0), [0.6, 6.6, 4.1, 3.0]
(725.0), [1.8, 0.7, 0.2, 5.0]
(726.0), [7.7, 3.4, 8.3, 8.6]
(727.0), [2.8, 2.1, 1.3, 3.4]
(728.0), [7.3, 8.6, 1.8, 4.9]
(729.0), [0.8, 5.7, 1.2, 3.4]
(730.0), [0.1, 10.0, 8.7, 2.3]
(731.0), [4.3, 6.7, 9.4, 9.4]
(732.0), [1.9, 9.7, 1.1, 1.1]
(733.0), [3.6, 0.3, 7.4, 3.3]
(734.0), [7.6, 0.5, 8.7, 0.8]
(735.0), [4.3, 6.4, 4.1, 6.3]
(736.0), [5.8, 7.3, 4.2, 4.3]
(737.0), [4.3, 1.0, 0.8, 8.7]
(738.0), [5.8, 6.0, 5.1, 6.6]
(739.0), [3.2, 4.9, 7.3, 5.6]
(740.0), [3.1, 5.0, 3.2, 1.2]
(741.0), [1.5, 4.0, 1.2, 3.1]
(742.0), [3.0, 0.9, 1.0, 5.8]
(743.0), [8.4, 0.1, 6.4, 1.1]
(744.0), [1.1, 4.6, 6.9, 5.1]
(745.0), [0.5, 5.1, 6.2, 8.1]
(746.0), [8.4, 8.2, 2.1, 7.7]
(747.0), [7.0, 2.6, 5.9, 6.2]
(748.0), [3.6, 0.2, 8.5, 4.1]
(749.0), [6.8, 2.6, 5.5, 9.8]
(750.0), [0.6, 7.0, 7.9, 1.5]
(751.0), [9.2, 6.1, 6.0, 4.6]
(752.0), [1.4, 3.2, 1.8, 4.4]
(753.0), [9.2, 0.2, 5.8, 7.5]
(754.0), [0.2, 9.7, 7.5, 4.4]
(755.0), [1.1, 5.1, 6.3, 6.5]
(756.0), [5.2, 3.6, 5.7, 1.4]
(757.0), [9.5, 7.9, 6.6, 5.4]
(758.0), [4.0, 2.1, 4.0, 7.4]
(759.0), [6.4, 3.2, 6.6, 9.7]
(760.0), [9.9, 5.0, 9.8, 6.8]
(761.0), [6.5, 9.0, 6.0, 3.9]
(762.0), [6.0, 1.9, 3.0, 4.8]
(763.0), [4.6, 0.2, 6.2, 0.2]
(764.0), [5.4, 3.2, 9.0, 1.7]
(765.0), [6.5, 2.4, 8.7, 0.5]
(766.0), [5.1, 4.1, 3.5, 4.4]
(767.0), [8.6, 6.5, 8.4, 6.7]
(768.0), [8.9, 3.4, 6.8, 0.2]
(769.0), [5.0, 3.0, 4.1, 4.7]
(770.0), [7.9, 5.8, 6.8, 1.5]
(771.0), [1.2, 4.0, 9.1, 6.7]
(772.0), [7.7, 3.2, 2.6, 4.2]
(773.0), [7.8, 5.2, 1.8, 9.9]
(774.0), [3.3, 1.6, 6.3, 5.4]
(775.0), [9.2, 8.1, 9.7, 0.6]
(776.0), [6.2, 1.2, 4.8, 8.4]
(777.0), [8.5, 1.4, 3.9, 5.8]
(778.0), [1.7, 0.9, 5.5, 7.5]
(779.0), [9.7, 0.7, 7.3, 7.8]
(780.0), [0.8, 4.0, 6.3, 6.6]
(781.0), [3.0, 1.8, 4.8, 6.1]
(782.0), [5.0, 9.1, 5.3, 8.1]
(783.0), [4.4, 5.6, 2.3, 1.3]
(784.0), [0.1, 9.7, 6.2, 8.4]
(785.0), [8.5, 9.6, 3.5, 6.5]
(786.0), [8.8, 7.9, 5.6, 6.1]
(787.0), [8.6, 6.9, 8.6, 2.8]
(788.0), [4.8, 9.1, 9.2, 6.6]
(789.0), [5.2, 6.4, 4.0, 4.0]
(790.0), [9.7, 0.2, 0.9, 4.8]
(791.0), [9.6, 6.4, 0.4, 0.8]
(792.0), [1.0, 7.5, 7.4, 5.3]
(793.0), [7.7, 0.7, 7.5, 1.5]
(794.0), [8.7, 2.7, 9.5, 0.3]
(795.0), [6.5, 9.4, 3.3, 0.6]
(796.0), [8.6, 6.4, 5.5, 4.8]
(797.0), [3.4, 8.9, 8.7, 4.0]
(798.0), [2.5, 9.0, 2.0, 5.4]
(799.0), [4.7, 9.1, 1.5, 5.5]
(800.0), [6.0, 0.7, 2.5, 2.7]
(801.0), [4.2, 0.4, 9.2, 4.7]
(802.0), [4.5, 8.1, 6.5, 6.9]
(803.0), [1.8, 4.1, 9.5, 0.8]
(804.0), [3.5, 5.2, 5.6, 3.0]
(805.0), [9.2, 0.7, 7.2, 2.2]
(806.0), [3.9, 9.9, 9.1, 9.3]
(807.0), [5.1, 8.5, 8.5, 2.8]
(808.0), [4.2, 0.0, 4.0, 9.4]
(809.0), [7.8, 7.9, 3.1, 6.5]
(810.0), [2.0, 6.8, 3.6, 3.6]
(811.0), [2.4, 9.6, 5.8, 4.2]
(812.0), [7.2, 0.4, 7.4, 3.8]
(813.0), [9.9, 1.6, 7.8, 6.9]
(814.0), [7.2, 4.3, 6.1, 7.9]
(815.0), [3.6, 4.5, 4.2, 9.6]
(816.0), [1.7, 0.2, 2.7, 0.9]
(817.0), [5.4, 4.0, 5.1, 7.7]
(818.0), [9.5, 5.2, 9.8, 6.8]
(819.0), [0.2, 9.2, 4.7, 6.3]
(820.0), [1.5, 6.9, 5.4, 0.6]
(821.0), [6.3, 5.4, 5.3, 1.1]
(822.0), [2.9, 1.5, 4.0, 4.5]
(823.0), [2.8, 8.1, 9.2, 7.3]
(824.0), [5.4, 0.8, 5.6, 5.0]
(825.0), [5.0, 9.7, 7.3, 3.1]
(826.0), [7.4, 8.0, 5.3, 2.7]
(827.0), [3.3, 2.5, 5.6, 1.7]
(828.0), [4.2, 1.8, 2.7, 1.7]
(829.0), [2.9, 0.1, 5.8, 7.4]
(830.0), [6.6, 1.7, 4.7, 2.5]
(831.0), [7.3, 7.8, 5.0, 3.4]
(832.0), [2.7, 6.3, 8.9, 4.9]
(833.0), [2.9, 4.6, 7.6, 9.5]
(834.0), [3.7, 6.2, 9.7, 7.5]
(835.0), [0.9, 7.1, 6.3, 1.0]
(836.0), [3.1, 8.7, 0.4, 1.4]
(837.0), [7.5, 10.0, 1.9, 9.2]
(838.0), [0.7, 0.1, 9.1, 6.2]
(839.0), [8.4, 0.6, 2.0, 4.6]
(840.0), [1.8, 3.4, 5.2, 2.0]
(841.0), [9.5, 1.7, 9.6, 0.7]
(842.0), [2.9, 5.4, 4.5, 0.5]
(843.0), [8.7, 7.3, 5.8, 9.0]
(844.0), [0.8, 3.6, 3.3, 3.8]
(845.0), [1.5, 7.6, 7.1, 7.5]
(846.0), [9.3, 3.8, 2.5, 8.9]
(847.0), [3.8, 6.5, 5.5, 6.4]
(848.0), [5.9, 3.4, 1.7, 9.5]
(849.0), [7.4, 9.7, 6.4, 3.4]
(850.0), [0.5, 6.9, 0.9, 2.4]
(851.0), [9.3, 5.7, 5.8, 9.1]
(852.0), [9.6, 7.9, 5.0, 3.8]
(853.0), [5.5, 8.8, 7.8, 4.6]
(854.0), [8.1, 5.2, 8.4, 7.9]
(855.0), [2.5, 6.9, 0.0, 0.6]
(856.0), [6.7, 2.3, 2.5, 9.5]
(857.0), [2.5, 2.4, 3.6, 9.3]
(858.0), [0.3, 2.4, 4.1, 9.6]
(859.0), [1.1, 2.7, 0.8, 6.1]
(860.0), [6.3, 3.4, 2.6, 1.4]
(861.0), [6.3, 5.3, 7.8, 7.3]
(862.0), [1.9, 4.0, 1.1, 3.9]
(863.0), [3.3, 2.8, 3.8, 7.4]
(864.0), [7.8, 7.5, 3.1, 6.1]
(865.0), [7.1, 2.4, 2.9, 1.2]
(866.0), [9.0, 6.1, 1.6, 1.7]
(867.0), [2.3, 10.0, 5.1, 7.1]
(868.0), [8.5, 3.9, 0.5, 5.5]
(869.0), [7.5, 8.6, 2.7, 2.1]
(870.0), [6.8, 8.2, 6.2, 2.9]
(871.0), [1.9, 7.1, 7.7, 1.7]
(872.0), [0.5, 2.0, 1.0, 8.5]
(873.0), [5.6, 7.5, 3.2, 1.6]
(874.0), [8.2, 2.9, 3.8, 7.4]
(875.0), [1.8, 8.4, 6.8, 3.7]
(876.0), [2.0, 2.7, 3.8, 9.3]
(877.0), [1.4, 6.6, 10.0, 10.0]
(878.0), [7.3, 0.8, 7.7, 4.6]
(879.0), [8.4, 8.0, 6.5, 5.0]
(880.0), [1.5, 7.4, 3.7, 6.3]
(881.0), [6.0, 7.0, 4.3, 9.3]
(882.0), [9.6, 9.2, 7.9, 3.8]
(883.0), [6.8, 7.1, 7.4, 10.0]
(884.0), [0.0, 0.8, 7.0, 4.3]
(885.0), [9.6, 6.9, 0.9, 1.3]
(886.0), [2.7, 4.3, 4.2, 4.6]
(887.0), [8.9, 0.4, 3.5, 8.0]
(888.0), [0.3, 5.8, 1.7, 7.7]
(889.0), [2.2, 1.7, 9.3, 9.5]
(890.0), [2.0, 0.6, 3.6, 6.7]
(891.0), [6.6, 9.2, 4.2, 0.6]
(892.0), [3.7, 3.1, 9.8, 6.1]
(893.0), [7.9, 9.2, 8.8, 3.4]
(894.0), [2.5, 3.1, 1.1, 4.3]
(895.0), [6.2, 2.2, 9.9, 0.9]
(896.0), [2.9, 9.5, 8.1, 1.8]
(897.0), [9.5, 6.8, 10.0, 4.1]
(898.0), [5.0, 3.3, 6.4, 0.8]
(899.0), [0.8, 8.6, 8.9, 7.8]
(900.0), [2.6, 7.4, 1.5, 7.6]
(901.0), [3.9, 5.7, 5.3, 6.6]
(902.0), [2.3, 2.0, 6.6, 6.2]
(903.0), [8.7, 7.9, 8.9, 8.1]
(904.0), [8.6, 9.2, 3.3, 7.6]
(905.0), [0.9, 8.5, 5.4, 0.1]
(906.0), [4.4, 6.7, 7.0, 2.5]
(907.0), [0.5, 4.7, 1.0, 7.9]
(908.0), [9.5, 7.0, 2.4, 5.2]
(909.0), [9.9, 5.9, 1.6, 1.8]
(910.0), [6.0, 1.3, 9.0, 3.6]
(911.0), [7.5, 4.9, 7.0, 2.9]
(912.0), [0.9, 3.9, 7.4, 2.8]
(913.0), [5.8, 2.3, 3.2, 4.6]
(914.0), [7.4, 5.7, 4.4, 0.6]
(915.0), [7.6, 1.7, 5.4, 0.2]
(916.0), [2.1, 3.9, 5.9, 2.0]
(917.0), [2.2, 8.0, 3.5, 8.3]
(918.0), [6.0, 2.7, 6.2, 4.4]
(919.0), [4.0, 5.5, 7.2, 7.8]
(920.0), [9.8, 6.1, 7.3, 9.1]
(921.0), [5.0, 3.9, 1.0, 6.9]
(922.0), [0.2, 7.9, 5.3, 6.6]
(923.0), [6.3, 1.7, 3.7, 6.4]
(924.0), [7.6, 8.3, 5.2, 2.3]
(925.0), [2.0, 8.2, 1.2, 7.9]
(926.0), [3.2, 8.2, 9.9, 5.4]
(927.0), [0.2, 0.4, 5.2, 6.6]
(928.0), [8.9, 6.0, 5.4, 9.7]
(929.0), [7.4, 1.7, 5.5, 5.2]
(930.0), [1.0, 10.0, 9.2, 3.3]
(931.0), [8.1, 5.0, 3.1, 10.0]
(932.0), [7.6, 9.3, 8.5, 3.5]
(933.0), [9.4, 5.8, 4.6, 6.9]
(934.0), [1.9, 4.1, 2.2, 4.8]
(935.0), [5.1, 8.9, 2.6, 4.7]
(936.0), [3.9, 8.7, 6.0, 4.2]
(937.0), [7.6, 3.8, 7.7, 4.4]
(938.0), [9.7, 3.3, 0.8, 5.7]
(939.0), [6.8, 9.1, 4.9, 0.5]
(940.0), [3.3, 3.5, 2.8, 8.9]
(941.0), [9.6, 4.1, 3.9, 0.3]
(942.0), [5.0, 1.7, 9.5, 5.0]
(943.0), [0.4, 2.3, 2.1, 4.9]
(944.0), [3.5, 6.8, 6.9, 3.8]
(945.0), [5.2, 7.3, 4.7, 3.6]
(946.0), [0.3, 1.2, 6.3, 3.9]
(947.0), [0.2, 1.6, 6.2, 8.6]
(948.0), [9.9, 6.3, 7.3, 3.0]
(949.0), [5.4, 5.5, 8.4, 4.7]
(950.0), [8.7, 1.3, 1.4, 6.0]
(951.0), [6.5, 2.4, 0.2, 4.3]
(952.0), [7.0, 9.2, 6.9, 3.6]
(953.0), [4.3, 0.4, 1.4, 5.9]
(954.0), [2.3, 4.8, 4.4, 7.2]
(955.0), [6.4, 3.8, 7.5, 2.6]
(956.0), [0.9, 2.6, 2.1, 1.2]
(957.0), [4.0, 7.3, 3.8, 8.1]
(958.0), [4.0, 2.2, 2.4, 4.7]
(959.0), [4.2, 0.1, 9.2, 6.3]
(960.0), [5.4, 0.2, 2.7, 0.3]
(961.0), [8.6, 6.3, 0.0, 2.0]
(962.0), [0.5, 2.3, 4.6, 4.0]
(963.0), [1.6, 1.2, 2.1, 7.0]
(964.0), [2.6, 9.0, 9.7, 7.5]
(965.0), [6.0, 2.7, 9.9, 2.5]
(966.0), [10.0, 3.9, 1.5, 3.7]
(967.0), [6.1, 0.1, 8.8, 3.7]
(968.0), [2.7, 3.8, 0.5, 9.3]
(969.0), [4.3, 2.1, 3.1, 0.0]
(970.0), [9.5, 0.0, 4.8, 3.0]
(971.0), [0.4, 2.9, 5.3, 7.6]
(972.0), [3.8, 6.6, 5.7, 0.8]
(973.0), [3.2, 8.9, 8.0, 4.9]
(974.0), [9.6, 2.8, 2.1, 4.6]
(975.0), [5.5, 0.0, 7.2, 3.9]
(976.0), [8.4, 0.4, 1.3, 9.4]
(977.0), [7.1, 1.4, 0.9, 3.6]
(978.0), [9.8, 8.4, 9.2, 2.8]
(979.0), [2.7, 7.2, 3.7, 8.0]
(980.0), [8.2, 0.8, 1.8, 4.9]
(981.0), [7.8, 6.4, 3.1, 4.5]
(982.0), [1.4, 6.2, 1.2, 3.8]
(983.0), [3.7, 8.7, 2.5, 9.4]
(984.0), [0.9, 8.4, 8.3, 9.7]
(985.0), [2.2, 7.0, 1.2, 9.2]
(986.0), [4.5, 0.0, 0.3, 4.4]
(987.0), [3.6, 8.5, 0.6, 1.9]
(988.0), [3.4, 0.0, 3.3, 8.4]
(989.0), [6.9, 8.2, 9.0, 5.3]
(990.0), [1.3, 1.6, 9.5, 2.3]
(991.0), [7.4, 7.1, 4.6, 3.2]
(992.0), [8.6, 4.2, 6.1, 7.2]
(993.0), [7.4, 9.9, 9.5, 2.1]
(994.0), [7.7, 1.2, 0.2, 4.1]
(995.0), [7.4, 6.8, 3.7, 4.1]
(996.0), [6.5, 6.6, 5.5, 1.4]
(997.0), [5.2, 9.9, 7.9, 4.3]
(998.0), [8.7, 2.9, 6.7, 3.0]
(999.0), [7.9, 3.4, 3.0, 0.8]
(1000.0), [5.4, 2.3, 5.0, 6.7]
